LastModified,Name,Available,Capacity,Open
2018-11-03 05:41:00,P01 Vrijdagmarkt,490,647,True
2018-11-03 05:42:00,P04 Savaanstraat,455,540,True
2018-11-03 05:43:00,P08 Ramen,116,266,True
2018-11-03 05:43:00,P02 Reep,390,470,True
2018-11-03 05:55:00,P07 Sint-Michiels,345,450,True
2018-11-03 05:52:00,P10 Sint-Pietersplein,652,708,True
2018-11-03 05:41:00,P01 Vrijdagmarkt,490,647,True
2018-11-03 05:54:00,P04 Savaanstraat,454,540,True
2018-11-03 05:43:00,P08 Ramen,116,266,True
2018-11-03 05:55:00,P02 Reep,391,470,True
2018-11-03 06:14:00,P07 Sint-Michiels,345,450,True
2018-11-03 05:52:00,P10 Sint-Pietersplein,652,708,True
2018-11-03 06:12:00,P01 Vrijdagmarkt,491,647,True
2018-11-03 05:54:00,P04 Savaanstraat,454,540,True
2018-11-03 06:09:00,P08 Ramen,117,266,True
2018-11-03 06:10:00,P02 Reep,390,470,True
2018-11-03 06:28:00,P07 Sint-Michiels,346,450,True
2018-11-03 06:24:00,P10 Sint-Pietersplein,656,708,True
2018-11-03 06:12:00,P01 Vrijdagmarkt,491,647,True
2018-11-03 06:15:00,P04 Savaanstraat,453,540,True
2018-11-03 06:28:00,P08 Ramen,114,266,True
2018-11-03 06:10:00,P02 Reep,390,470,True
2018-11-03 06:35:00,P07 Sint-Michiels,347,450,True
2018-11-03 06:42:00,P10 Sint-Pietersplein,658,708,True
2018-11-03 06:43:00,P01 Vrijdagmarkt,492,647,True
2018-11-03 06:34:00,P04 Savaanstraat,452,540,True
2018-11-03 06:38:00,P08 Ramen,112,266,True
2018-11-03 06:39:00,P02 Reep,389,470,True
2018-11-03 06:47:00,P07 Sint-Michiels,348,450,True
2018-11-03 06:59:00,P10 Sint-Pietersplein,658,708,True
2018-11-03 06:49:00,P01 Vrijdagmarkt,493,647,True
2018-11-03 06:56:00,P04 Savaanstraat,451,540,True
2018-11-03 06:50:00,P08 Ramen,112,266,True
2018-11-03 06:57:00,P02 Reep,390,470,True
2018-11-03 07:07:00,P07 Sint-Michiels,348,450,True
2018-11-03 07:10:00,P10 Sint-Pietersplein,662,708,True
2018-11-03 07:13:00,P01 Vrijdagmarkt,495,647,True
2018-11-03 06:56:00,P04 Savaanstraat,451,540,True
2018-11-03 06:50:00,P08 Ramen,112,266,True
2018-11-03 06:57:00,P02 Reep,390,470,True
2018-11-03 07:16:00,P07 Sint-Michiels,347,450,True
2018-11-03 07:10:00,P10 Sint-Pietersplein,662,708,True
2018-11-03 07:24:00,P01 Vrijdagmarkt,493,647,True
2018-11-03 06:56:00,P04 Savaanstraat,451,540,True
2018-11-03 07:27:00,P08 Ramen,114,266,True
2018-11-03 06:57:00,P02 Reep,390,470,True
2018-11-03 07:16:00,P07 Sint-Michiels,347,450,True
2018-11-03 07:37:00,P10 Sint-Pietersplein,662,708,True
2018-11-03 07:42:00,P01 Vrijdagmarkt,495,647,True
2018-11-03 07:44:00,P04 Savaanstraat,452,540,True
2018-11-03 07:27:00,P08 Ramen,114,266,True
2018-11-03 07:35:00,P02 Reep,389,470,True
2018-11-03 07:16:00,P07 Sint-Michiels,347,450,True
2018-11-03 07:57:00,P10 Sint-Pietersplein,659,708,True
2018-11-03 07:58:00,P01 Vrijdagmarkt,494,647,True
2018-11-03 07:44:00,P04 Savaanstraat,452,540,True
2018-11-03 07:56:00,P08 Ramen,115,266,True
2018-11-03 07:46:00,P02 Reep,390,470,True
2018-11-03 08:01:02,P07 Sint-Michiels,347,450,True
2018-11-03 08:00:00,P10 Sint-Pietersplein,660,708,True
2018-11-03 08:14:00,P01 Vrijdagmarkt,492,647,True
2018-11-03 08:14:00,P04 Savaanstraat,448,540,True
2018-11-03 08:12:00,P08 Ramen,117,266,True
2018-11-03 08:12:00,P02 Reep,389,470,True
2018-11-03 08:01:02,P07 Sint-Michiels,347,450,True
2018-11-03 08:24:00,P10 Sint-Pietersplein,661,708,True
2018-11-03 08:26:00,P01 Vrijdagmarkt,492,647,True
2018-11-03 08:25:00,P04 Savaanstraat,444,540,True
2018-11-03 08:28:00,P08 Ramen,118,266,True
2018-11-03 08:27:00,P02 Reep,388,470,True
2018-11-03 08:44:00,P07 Sint-Michiels,345,450,True
2018-11-03 08:44:00,P10 Sint-Pietersplein,660,708,True
2018-11-03 08:41:00,P01 Vrijdagmarkt,488,647,True
2018-11-03 08:44:00,P04 Savaanstraat,443,540,True
2018-11-03 08:31:00,P08 Ramen,119,266,True
2018-11-03 08:40:00,P02 Reep,388,470,True
2018-11-03 08:59:00,P07 Sint-Michiels,341,450,True
2018-11-03 08:44:00,P10 Sint-Pietersplein,660,708,True
2018-11-03 08:58:00,P01 Vrijdagmarkt,479,647,True
2018-11-03 08:57:00,P04 Savaanstraat,440,540,True
2018-11-03 08:56:00,P08 Ramen,120,266,True
2018-11-03 08:59:00,P02 Reep,385,470,True
2018-11-03 09:11:00,P07 Sint-Michiels,333,450,True
2018-11-03 09:07:00,P10 Sint-Pietersplein,656,708,True
2018-11-03 09:13:00,P01 Vrijdagmarkt,458,647,True
2018-11-03 09:12:00,P04 Savaanstraat,439,540,True
2018-11-03 09:11:00,P08 Ramen,117,266,True
2018-11-03 09:08:00,P02 Reep,384,470,True
2018-11-03 09:28:00,P07 Sint-Michiels,322,450,True
2018-11-03 09:29:00,P10 Sint-Pietersplein,654,708,True
2018-11-03 09:28:00,P01 Vrijdagmarkt,427,647,True
2018-11-03 09:29:00,P04 Savaanstraat,434,540,True
2018-11-03 09:28:00,P08 Ramen,109,266,True
2018-11-03 09:26:00,P02 Reep,381,470,True
2018-11-03 09:43:00,P07 Sint-Michiels,304,450,True
2018-11-03 09:42:00,P10 Sint-Pietersplein,647,708,True
2018-11-03 09:44:00,P01 Vrijdagmarkt,395,647,True
2018-11-03 09:44:00,P04 Savaanstraat,424,540,True
2018-11-03 09:41:00,P08 Ramen,108,266,True
2018-11-03 09:44:00,P02 Reep,372,470,True
2018-11-03 09:59:00,P07 Sint-Michiels,290,450,True
2018-11-03 09:56:00,P10 Sint-Pietersplein,639,708,True
2018-11-03 09:59:00,P01 Vrijdagmarkt,356,647,True
2018-11-03 09:59:00,P04 Savaanstraat,419,540,True
2018-11-03 09:59:00,P08 Ramen,99,266,True
2018-11-03 09:58:00,P02 Reep,363,470,True
2018-11-03 10:12:00,P07 Sint-Michiels,259,450,True
2018-11-03 10:14:00,P10 Sint-Pietersplein,622,708,True
2018-11-03 10:14:00,P01 Vrijdagmarkt,302,647,True
2018-11-03 10:13:00,P04 Savaanstraat,416,540,True
2018-11-03 10:14:00,P08 Ramen,92,266,True
2018-11-03 10:14:00,P02 Reep,342,470,True
2018-11-03 10:29:00,P07 Sint-Michiels,223,450,True
2018-11-03 10:28:00,P10 Sint-Pietersplein,598,708,True
2018-11-03 10:29:00,P01 Vrijdagmarkt,247,647,True
2018-11-03 10:29:00,P04 Savaanstraat,402,540,True
2018-11-03 10:29:00,P08 Ramen,84,266,True
2018-11-03 10:29:00,P02 Reep,326,470,True
2018-11-03 10:44:00,P07 Sint-Michiels,186,450,True
2018-11-03 10:40:00,P10 Sint-Pietersplein,586,708,True
2018-11-03 10:44:00,P01 Vrijdagmarkt,199,647,True
2018-11-03 10:41:00,P04 Savaanstraat,390,540,True
2018-11-03 10:44:00,P08 Ramen,77,266,True
2018-11-03 10:43:00,P02 Reep,300,470,True
2018-11-03 10:59:00,P07 Sint-Michiels,149,450,True
2018-11-03 10:56:00,P10 Sint-Pietersplein,583,708,True
2018-11-03 10:59:00,P01 Vrijdagmarkt,160,647,True
2018-11-03 10:59:00,P04 Savaanstraat,377,540,True
2018-11-03 10:59:00,P08 Ramen,73,266,True
2018-11-03 10:59:00,P02 Reep,279,470,True
2018-11-03 11:14:00,P07 Sint-Michiels,125,450,True
2018-11-03 11:14:00,P10 Sint-Pietersplein,571,708,True
2018-11-03 11:14:00,P01 Vrijdagmarkt,119,647,True
2018-11-03 11:14:00,P04 Savaanstraat,367,540,True
2018-11-03 11:14:00,P08 Ramen,68,266,True
2018-11-03 11:14:00,P02 Reep,265,470,True
2018-11-03 11:28:00,P07 Sint-Michiels,89,450,True
2018-11-03 11:29:00,P10 Sint-Pietersplein,554,708,True
2018-11-03 11:29:00,P01 Vrijdagmarkt,81,647,True
2018-11-03 11:27:00,P04 Savaanstraat,366,540,True
2018-11-03 11:28:00,P08 Ramen,63,266,True
2018-11-03 11:29:00,P02 Reep,238,470,True
2018-11-03 11:44:00,P07 Sint-Michiels,54,450,True
2018-11-03 11:44:00,P10 Sint-Pietersplein,549,708,True
2018-11-03 11:44:00,P01 Vrijdagmarkt,52,647,True
2018-11-03 11:44:00,P04 Savaanstraat,358,540,True
2018-11-03 11:43:00,P08 Ramen,56,266,True
2018-11-03 11:43:00,P02 Reep,209,470,True
2018-11-03 11:59:00,P07 Sint-Michiels,25,450,True
2018-11-03 11:59:00,P10 Sint-Pietersplein,535,708,True
2018-11-03 11:59:00,P01 Vrijdagmarkt,79,647,True
2018-11-03 11:59:00,P04 Savaanstraat,352,540,True
2018-11-03 11:59:00,P08 Ramen,51,266,True
2018-11-03 11:59:00,P02 Reep,166,470,True
2018-11-03 12:11:00,P07 Sint-Michiels,21,450,True
2018-11-03 12:14:00,P10 Sint-Pietersplein,526,708,True
2018-11-03 12:14:00,P01 Vrijdagmarkt,64,647,True
2018-11-03 12:13:00,P04 Savaanstraat,342,540,True
2018-11-03 12:14:00,P08 Ramen,34,266,True
2018-11-03 12:14:00,P02 Reep,123,470,True
2018-11-03 12:29:00,P07 Sint-Michiels,22,450,True
2018-11-03 12:29:00,P10 Sint-Pietersplein,524,708,True
2018-11-03 12:28:00,P01 Vrijdagmarkt,79,647,True
2018-11-03 12:29:00,P04 Savaanstraat,324,540,True
2018-11-03 12:28:00,P08 Ramen,-2,266,True
2018-11-03 12:29:00,P02 Reep,91,470,True
2018-11-03 12:43:00,P07 Sint-Michiels,21,450,True
2018-11-03 12:44:00,P10 Sint-Pietersplein,517,708,True
2018-11-03 12:44:00,P01 Vrijdagmarkt,68,647,True
2018-11-03 12:44:00,P04 Savaanstraat,300,540,True
2018-11-03 12:33:00,P08 Ramen,-2,266,True
2018-11-03 12:44:00,P02 Reep,54,470,True
2018-11-03 12:58:00,P07 Sint-Michiels,23,450,True
2018-11-03 12:58:00,P10 Sint-Pietersplein,506,708,True
2018-11-03 12:58:00,P01 Vrijdagmarkt,59,647,True
2018-11-03 12:59:00,P04 Savaanstraat,263,540,True
2018-11-03 12:57:00,P08 Ramen,-3,266,True
2018-11-03 12:59:00,P02 Reep,31,470,True
2018-11-03 13:11:00,P07 Sint-Michiels,22,450,True
2018-11-03 13:14:00,P10 Sint-Pietersplein,496,708,True
2018-11-03 13:14:00,P01 Vrijdagmarkt,70,647,True
2018-11-03 13:14:00,P04 Savaanstraat,239,540,True
2018-11-03 13:03:00,P08 Ramen,-4,266,True
2018-11-03 13:13:00,P02 Reep,27,470,True
2018-11-03 13:29:00,P07 Sint-Michiels,24,450,True
2018-11-03 13:29:00,P10 Sint-Pietersplein,481,708,True
2018-11-03 13:29:00,P01 Vrijdagmarkt,56,647,True
2018-11-03 13:29:00,P04 Savaanstraat,208,540,True
2018-11-03 13:26:00,P08 Ramen,3,266,True
2018-11-03 13:29:00,P02 Reep,23,470,True
2018-11-03 13:41:00,P07 Sint-Michiels,19,450,True
2018-11-03 13:44:00,P10 Sint-Pietersplein,461,708,True
2018-11-03 13:42:00,P01 Vrijdagmarkt,67,647,True
2018-11-03 13:44:00,P04 Savaanstraat,169,540,True
2018-11-03 13:41:00,P08 Ramen,-1,266,True
2018-11-03 13:43:00,P02 Reep,24,470,True
2018-11-03 13:41:00,P07 Sint-Michiels,19,450,True
2018-11-03 13:59:00,P10 Sint-Pietersplein,440,708,True
2018-11-03 13:59:00,P01 Vrijdagmarkt,76,647,True
2018-11-03 13:59:00,P04 Savaanstraat,131,540,True
2018-11-03 13:59:00,P08 Ramen,-3,266,True
2018-11-03 13:59:00,P02 Reep,26,470,True
2018-11-03 14:14:00,P07 Sint-Michiels,20,450,True
2018-11-03 14:14:00,P10 Sint-Pietersplein,407,708,True
2018-11-03 14:14:00,P01 Vrijdagmarkt,63,647,True
2018-11-03 14:14:00,P04 Savaanstraat,101,540,True
2018-11-03 14:14:00,P08 Ramen,-5,266,True
2018-11-03 14:14:00,P02 Reep,17,470,True
2018-11-03 14:29:00,P07 Sint-Michiels,20,450,True
2018-11-03 14:29:00,P10 Sint-Pietersplein,389,708,True
2018-11-03 14:29:00,P01 Vrijdagmarkt,70,647,True
2018-11-03 14:29:00,P04 Savaanstraat,68,540,True
2018-11-03 14:29:00,P08 Ramen,-2,266,True
2018-11-03 14:29:00,P02 Reep,17,470,True
2018-11-03 14:44:00,P07 Sint-Michiels,22,450,True
2018-11-03 14:43:00,P10 Sint-Pietersplein,342,708,True
2018-11-03 14:44:00,P01 Vrijdagmarkt,71,647,True
2018-11-03 14:44:00,P04 Savaanstraat,27,540,True
2018-11-03 14:44:00,P08 Ramen,-6,266,True
2018-11-03 14:43:00,P02 Reep,10,470,True
2018-11-03 14:57:00,P07 Sint-Michiels,21,450,True
2018-11-03 14:59:00,P10 Sint-Pietersplein,306,708,True
2018-11-03 14:59:00,P01 Vrijdagmarkt,69,647,True
2018-11-03 14:58:00,P04 Savaanstraat,23,540,True
2018-11-03 14:59:00,P08 Ramen,-5,266,True
2018-11-03 14:54:00,P02 Reep,13,470,True
2018-11-03 15:14:00,P07 Sint-Michiels,22,450,True
2018-11-03 15:14:00,P10 Sint-Pietersplein,272,708,True
2018-11-03 15:14:00,P01 Vrijdagmarkt,57,647,True
2018-11-03 15:13:00,P04 Savaanstraat,22,540,True
2018-11-03 15:14:00,P08 Ramen,0,266,True
2018-11-03 15:13:00,P02 Reep,23,470,True
2018-11-03 15:29:00,P07 Sint-Michiels,23,450,True
2018-11-03 15:29:00,P10 Sint-Pietersplein,257,708,True
2018-11-03 15:29:00,P01 Vrijdagmarkt,70,647,True
2018-11-03 15:29:00,P04 Savaanstraat,35,540,True
2018-11-03 15:29:00,P08 Ramen,2,266,True
2018-11-03 15:29:00,P02 Reep,19,470,True
2018-11-03 15:44:00,P07 Sint-Michiels,29,450,True
2018-11-03 15:44:00,P10 Sint-Pietersplein,246,708,True
2018-11-03 15:43:00,P01 Vrijdagmarkt,64,647,True
2018-11-03 15:44:00,P04 Savaanstraat,32,540,True
2018-11-03 15:44:00,P08 Ramen,-6,266,True
2018-11-03 15:44:00,P02 Reep,11,470,True
2018-11-03 15:58:00,P07 Sint-Michiels,25,450,True
2018-11-03 15:59:00,P10 Sint-Pietersplein,235,708,True
2018-11-03 15:59:00,P01 Vrijdagmarkt,71,647,True
2018-11-03 15:58:00,P04 Savaanstraat,34,540,True
2018-11-03 15:59:00,P08 Ramen,-5,266,True
2018-11-03 15:59:00,P02 Reep,34,470,True
2018-11-03 16:13:00,P07 Sint-Michiels,33,450,True
2018-11-03 16:14:00,P10 Sint-Pietersplein,243,708,True
2018-11-03 16:14:00,P01 Vrijdagmarkt,72,647,True
2018-11-03 16:14:00,P04 Savaanstraat,50,540,True
2018-11-03 16:14:00,P08 Ramen,-1,266,True
2018-11-03 16:14:00,P02 Reep,40,470,True
2018-11-03 16:29:00,P07 Sint-Michiels,34,450,True
2018-11-03 16:29:00,P10 Sint-Pietersplein,250,708,True
2018-11-03 16:29:00,P01 Vrijdagmarkt,83,647,True
2018-11-03 16:29:00,P04 Savaanstraat,61,540,True
2018-11-03 16:29:00,P08 Ramen,12,266,True
2018-11-03 16:29:00,P02 Reep,46,470,True
2018-11-03 16:44:00,P07 Sint-Michiels,60,450,True
2018-11-03 16:44:00,P10 Sint-Pietersplein,266,708,True
2018-11-03 16:44:00,P01 Vrijdagmarkt,93,647,True
2018-11-03 16:44:00,P04 Savaanstraat,91,540,True
2018-11-03 16:43:00,P08 Ramen,27,266,True
2018-11-03 16:43:00,P02 Reep,57,470,True
2018-11-03 16:59:00,P07 Sint-Michiels,72,450,True
2018-11-03 16:59:00,P10 Sint-Pietersplein,312,708,True
2018-11-03 16:59:00,P01 Vrijdagmarkt,101,647,True
2018-11-03 16:59:00,P04 Savaanstraat,122,540,True
2018-11-03 16:58:00,P08 Ramen,36,266,True
2018-11-03 16:59:00,P02 Reep,84,470,True
2018-11-03 17:14:00,P07 Sint-Michiels,70,450,True
2018-11-03 17:14:00,P10 Sint-Pietersplein,340,708,True
2018-11-03 17:14:00,P01 Vrijdagmarkt,126,647,True
2018-11-03 17:14:00,P04 Savaanstraat,158,540,True
2018-11-03 17:14:00,P08 Ramen,45,266,True
2018-11-03 17:14:00,P02 Reep,93,470,True
2018-11-03 17:28:00,P07 Sint-Michiels,80,450,True
2018-11-03 17:29:00,P10 Sint-Pietersplein,362,708,True
2018-11-03 17:29:00,P01 Vrijdagmarkt,148,647,True
2018-11-03 17:29:00,P04 Savaanstraat,180,540,True
2018-11-03 17:29:00,P08 Ramen,53,266,True
2018-11-03 17:29:00,P02 Reep,122,470,True
2018-11-03 17:44:00,P07 Sint-Michiels,95,450,True
2018-11-03 17:44:00,P10 Sint-Pietersplein,395,708,True
2018-11-03 17:44:00,P01 Vrijdagmarkt,141,647,True
2018-11-03 17:44:00,P04 Savaanstraat,222,540,True
2018-11-03 17:42:00,P08 Ramen,62,266,True
2018-11-03 17:44:00,P02 Reep,151,470,True
2018-11-03 17:57:00,P07 Sint-Michiels,96,450,True
2018-11-03 17:59:00,P10 Sint-Pietersplein,425,708,True
2018-11-03 17:59:00,P01 Vrijdagmarkt,170,647,True
2018-11-03 17:59:00,P04 Savaanstraat,255,540,True
2018-11-03 17:58:00,P08 Ramen,61,266,True
2018-11-03 17:59:00,P02 Reep,184,470,True
2018-11-03 18:14:00,P07 Sint-Michiels,109,450,True
2018-11-03 18:14:00,P10 Sint-Pietersplein,442,708,True
2018-11-03 18:14:00,P01 Vrijdagmarkt,175,647,True
2018-11-03 18:14:00,P04 Savaanstraat,288,540,True
2018-11-03 18:14:00,P08 Ramen,68,266,True
2018-11-03 18:14:00,P02 Reep,208,470,True
2018-11-03 18:29:00,P07 Sint-Michiels,117,450,True
2018-11-03 18:29:00,P10 Sint-Pietersplein,444,708,True
2018-11-03 18:29:00,P01 Vrijdagmarkt,198,647,True
2018-11-03 18:29:00,P04 Savaanstraat,329,540,True
2018-11-03 18:29:00,P08 Ramen,71,266,True
2018-11-03 18:28:00,P02 Reep,234,470,True
2018-11-03 18:44:00,P07 Sint-Michiels,108,450,True
2018-11-03 18:44:00,P10 Sint-Pietersplein,442,708,True
2018-11-03 18:44:00,P01 Vrijdagmarkt,189,647,True
2018-11-03 18:44:00,P04 Savaanstraat,344,540,True
2018-11-03 18:44:00,P08 Ramen,70,266,True
2018-11-03 18:44:00,P02 Reep,254,470,True
2018-11-03 18:58:00,P07 Sint-Michiels,102,450,True
2018-11-03 18:59:00,P10 Sint-Pietersplein,450,708,True
2018-11-03 18:59:00,P01 Vrijdagmarkt,152,647,True
2018-11-03 18:57:00,P04 Savaanstraat,361,540,True
2018-11-03 18:55:00,P08 Ramen,65,266,True
2018-11-03 18:59:00,P02 Reep,256,470,True
2018-11-03 19:14:00,P07 Sint-Michiels,85,450,True
2018-11-03 19:14:00,P10 Sint-Pietersplein,445,708,True
2018-11-03 19:14:00,P01 Vrijdagmarkt,114,647,True
2018-11-03 19:13:00,P04 Savaanstraat,368,540,True
2018-11-03 19:14:00,P08 Ramen,57,266,True
2018-11-03 19:14:00,P02 Reep,254,470,True
2018-11-03 19:29:00,P07 Sint-Michiels,77,450,True
2018-11-03 19:29:00,P10 Sint-Pietersplein,402,708,True
2018-11-03 19:28:00,P01 Vrijdagmarkt,97,647,True
2018-11-03 19:27:00,P04 Savaanstraat,365,540,True
2018-11-03 19:28:00,P08 Ramen,50,266,True
2018-11-03 19:29:00,P02 Reep,254,470,True
2018-11-03 19:43:00,P07 Sint-Michiels,66,450,True
2018-11-03 19:44:00,P10 Sint-Pietersplein,332,708,True
2018-11-03 19:44:00,P01 Vrijdagmarkt,87,647,True
2018-11-03 19:43:00,P04 Savaanstraat,369,540,True
2018-11-03 19:44:00,P08 Ramen,42,266,True
2018-11-03 19:42:00,P02 Reep,256,470,True
2018-11-03 19:59:00,P07 Sint-Michiels,54,450,True
2018-11-03 19:58:00,P10 Sint-Pietersplein,280,708,True
2018-11-03 19:59:00,P01 Vrijdagmarkt,67,647,True
2018-11-03 19:59:00,P04 Savaanstraat,372,540,True
2018-11-03 19:57:00,P08 Ramen,33,266,True
2018-11-03 19:59:00,P02 Reep,254,470,True
2018-11-03 20:14:00,P07 Sint-Michiels,56,450,True
2018-11-03 20:13:00,P10 Sint-Pietersplein,274,708,True
2018-11-03 20:14:00,P01 Vrijdagmarkt,90,647,True
2018-11-03 20:13:00,P04 Savaanstraat,379,540,True
2018-11-03 20:13:00,P08 Ramen,29,266,True
2018-11-03 20:13:00,P02 Reep,252,470,True
2018-11-03 20:29:00,P07 Sint-Michiels,58,450,True
2018-11-03 20:26:00,P10 Sint-Pietersplein,277,708,True
2018-11-03 20:29:00,P01 Vrijdagmarkt,89,647,True
2018-11-03 20:29:00,P04 Savaanstraat,376,540,True
2018-11-03 20:24:00,P08 Ramen,29,266,True
2018-11-03 20:27:00,P02 Reep,242,470,True
2018-11-03 20:43:00,P07 Sint-Michiels,60,450,True
2018-11-03 20:44:00,P10 Sint-Pietersplein,278,708,True
2018-11-03 20:43:00,P01 Vrijdagmarkt,88,647,True
2018-11-03 20:44:00,P04 Savaanstraat,382,540,True
2018-11-03 20:44:00,P08 Ramen,33,266,True
2018-11-03 20:44:00,P02 Reep,235,470,True
2018-11-03 20:59:00,P07 Sint-Michiels,74,450,True
2018-11-03 20:59:00,P10 Sint-Pietersplein,276,708,True
2018-11-03 20:59:00,P01 Vrijdagmarkt,106,647,True
2018-11-03 20:57:00,P04 Savaanstraat,382,540,True
2018-11-03 20:59:00,P08 Ramen,32,266,True
2018-11-03 20:57:00,P02 Reep,231,470,True
2018-11-03 21:13:00,P07 Sint-Michiels,79,450,True
2018-11-03 21:14:00,P10 Sint-Pietersplein,267,708,True
2018-11-03 21:12:00,P01 Vrijdagmarkt,108,647,True
2018-11-03 21:14:00,P04 Savaanstraat,383,540,True
2018-11-03 21:13:00,P08 Ramen,36,266,True
2018-11-03 21:13:00,P02 Reep,234,470,True
2018-11-03 21:28:00,P07 Sint-Michiels,97,450,True
2018-11-03 21:29:00,P10 Sint-Pietersplein,259,708,True
2018-11-03 21:26:00,P01 Vrijdagmarkt,108,647,True
2018-11-03 21:25:00,P04 Savaanstraat,391,540,True
2018-11-03 21:24:00,P08 Ramen,39,266,True
2018-11-03 21:25:00,P02 Reep,238,470,True
2018-11-03 21:44:00,P07 Sint-Michiels,106,450,True
2018-11-03 21:43:00,P10 Sint-Pietersplein,257,708,True
2018-11-03 21:44:00,P01 Vrijdagmarkt,118,647,True
2018-11-03 21:37:00,P04 Savaanstraat,395,540,True
2018-11-03 21:43:00,P08 Ramen,38,266,True
2018-11-03 21:43:00,P02 Reep,245,470,True
2018-11-03 21:59:00,P07 Sint-Michiels,117,450,True
2018-11-03 21:59:00,P10 Sint-Pietersplein,265,708,True
2018-11-03 21:59:00,P01 Vrijdagmarkt,132,647,True
2018-11-03 21:54:00,P04 Savaanstraat,399,540,True
2018-11-03 21:56:00,P08 Ramen,42,266,True
2018-11-03 21:58:00,P02 Reep,253,470,True
2018-11-03 22:13:00,P07 Sint-Michiels,132,450,True
2018-11-03 22:14:00,P10 Sint-Pietersplein,296,708,True
2018-11-03 22:14:00,P01 Vrijdagmarkt,156,647,True
2018-11-03 22:14:00,P04 Savaanstraat,405,540,True
2018-11-03 22:11:00,P08 Ramen,46,266,True
2018-11-03 22:12:00,P02 Reep,262,470,True
2018-11-03 22:27:00,P07 Sint-Michiels,150,450,True
2018-11-03 22:29:00,P10 Sint-Pietersplein,358,708,True
2018-11-03 22:29:00,P01 Vrijdagmarkt,174,647,True
2018-11-03 22:29:00,P04 Savaanstraat,408,540,True
2018-11-03 22:28:00,P08 Ramen,53,266,True
2018-11-03 22:29:00,P02 Reep,266,470,True
2018-11-03 22:44:00,P07 Sint-Michiels,167,450,True
2018-11-03 22:42:00,P10 Sint-Pietersplein,390,708,True
2018-11-03 22:44:00,P01 Vrijdagmarkt,190,647,True
2018-11-03 22:38:00,P04 Savaanstraat,411,540,True
2018-11-03 22:42:00,P08 Ramen,60,266,True
2018-11-03 22:44:00,P02 Reep,270,470,True
2018-11-03 22:59:00,P07 Sint-Michiels,182,450,True
2018-11-03 22:58:00,P10 Sint-Pietersplein,401,708,True
2018-11-03 22:59:00,P01 Vrijdagmarkt,219,647,True
2018-11-03 22:58:00,P04 Savaanstraat,416,540,True
2018-11-03 22:56:00,P08 Ramen,65,266,True
2018-11-03 22:59:00,P02 Reep,279,470,True
2018-11-03 23:13:00,P07 Sint-Michiels,203,450,True
2018-11-03 23:14:00,P10 Sint-Pietersplein,475,708,True
2018-11-03 23:14:00,P01 Vrijdagmarkt,246,647,True
2018-11-03 23:14:00,P04 Savaanstraat,421,540,True
2018-11-03 23:10:00,P08 Ramen,72,266,True
2018-11-03 23:14:00,P02 Reep,287,470,True
2018-11-03 23:29:00,P07 Sint-Michiels,216,450,True
2018-11-03 23:29:00,P10 Sint-Pietersplein,502,708,True
2018-11-03 23:29:00,P01 Vrijdagmarkt,277,647,True
2018-11-03 23:28:00,P04 Savaanstraat,424,540,True
2018-11-03 23:27:00,P08 Ramen,72,266,True
2018-11-03 23:29:00,P02 Reep,295,470,True
2018-11-03 23:42:00,P07 Sint-Michiels,229,450,True
2018-11-03 23:44:00,P10 Sint-Pietersplein,511,708,True
2018-11-03 23:44:00,P01 Vrijdagmarkt,294,647,True
2018-11-03 23:42:00,P04 Savaanstraat,425,540,True
2018-11-03 23:39:00,P08 Ramen,75,266,True
2018-11-03 23:44:00,P02 Reep,301,470,True
2018-11-03 23:59:00,P07 Sint-Michiels,238,450,True
2018-11-03 23:59:00,P10 Sint-Pietersplein,518,708,True
2018-11-03 23:59:00,P01 Vrijdagmarkt,312,647,True
2018-11-03 23:53:00,P04 Savaanstraat,432,540,True
2018-11-03 23:59:00,P08 Ramen,77,266,True
2018-11-03 23:58:00,P02 Reep,312,470,True
2018-11-04 00:14:00,P07 Sint-Michiels,256,450,True
2018-11-04 00:14:00,P10 Sint-Pietersplein,528,708,True
2018-11-04 00:13:00,P01 Vrijdagmarkt,325,647,True
2018-11-04 00:13:00,P04 Savaanstraat,435,540,True
2018-11-04 00:03:00,P08 Ramen,80,266,True
2018-11-04 00:12:00,P02 Reep,315,470,True
2018-11-04 00:23:00,P07 Sint-Michiels,264,450,True
2018-11-04 00:29:00,P10 Sint-Pietersplein,541,708,True
2018-11-04 00:28:00,P01 Vrijdagmarkt,347,647,True
2018-11-04 00:25:00,P04 Savaanstraat,438,540,True
2018-11-04 00:27:00,P08 Ramen,83,266,True
2018-11-04 00:29:00,P02 Reep,321,470,True
2018-11-04 00:44:00,P07 Sint-Michiels,270,450,True
2018-11-04 00:44:00,P10 Sint-Pietersplein,562,708,True
2018-11-04 00:44:00,P01 Vrijdagmarkt,360,647,True
2018-11-04 00:42:00,P04 Savaanstraat,440,540,True
2018-11-04 00:41:00,P08 Ramen,86,266,True
2018-11-04 00:44:00,P02 Reep,329,470,True
2018-11-04 00:59:00,P07 Sint-Michiels,281,450,True
2018-11-04 00:59:00,P10 Sint-Pietersplein,617,708,True
2018-11-04 00:58:00,P01 Vrijdagmarkt,382,647,True
2018-11-04 00:49:00,P04 Savaanstraat,443,540,True
2018-11-04 00:56:00,P08 Ramen,92,266,True
